submission_date,state,new_case,pnew_case,new_death,prob_death
10/17/2020,OH,2234,97,13,308
10/18/2020,OH,1562,128,0,308
10/19/2020,OH,1837,85,8,308
10/20/2020,OH,2015,153,8,308
10/21/2020,OH,2366,127,66,310
10/22/2020,OH,2425,99,12,311
10/23/2020,OH,2518,73,23,310
10/24/2020,OH,2858,199,22,310
10/25/2020,OH,2309,134,0,310
10/26/2020,OH,2116,81,11,310
10/27/2020,OH,2509,178,22,312
10/28/2020,OH,2607,225,17,312
10/29/2020,OH,3590,177,19,312
10/30/2020,OH,3845,100,16,312
10/31/2020,OH,2915,168,10,313
11/01/2020,OH,3303,110,2,313
01/22/2020,AL,0,0,0,0
01/23/2020,AL,0,0,0,0
01/24/2020,AL,0,0,0,0
01/25/2020,AL,0,0,0,0
01/26/2020,AL,0,0,0,0
01/27/2020,AL,0,0,0,0
01/28/2020,AL,0,0,0,0
01/29/2020,AL,0,0,0,0
01/30/2020,AL,0,0,0,0
01/31/2020,AL,0,0,0,0
02/01/2020,AL,0,0,0,0
02/02/2020,AL,0,0,0,0
02/03/2020,AL,0,0,0,0
02/04/2020,AL,0,0,0,0
02/05/2020,AL,0,0,0,0
02/06/2020,AL,0,0,0,0
02/07/2020,AL,0,0,0,0
02/08/2020,AL,0,0,0,0
02/09/2020,AL,0,0,0,0
02/10/2020,AL,0,0,0,0
02/11/2020,AL,0,0,0,0
02/12/2020,AL,0,0,0,0
02/13/2020,AL,0,0,0,0
02/14/2020,AL,0,0,0,0
02/15/2020,AL,0,0,0,0
02/16/2020,AL,0,0,0,0
02/17/2020,AL,0,0,0,0
02/18/2020,AL,0,0,0,0
02/19/2020,AL,0,0,0,0
02/20/2020,AL,0,0,0,0
02/21/2020,AL,0,0,0,0
02/22/2020,AL,0,0,0,0
02/23/2020,AL,0,0,0,0
02/24/2020,AL,0,0,0,0
02/25/2020,AL,0,0,0,0
02/26/2020,AL,0,0,0,0
02/27/2020,AL,0,0,0,0
02/28/2020,AL,0,0,0,0
02/29/2020,AL,0,0,0,0
03/01/2020,AL,0,0,0,0
03/02/2020,AL,0,0,0,0
03/03/2020,AL,0,0,0,0
03/04/2020,AL,0,0,0,0
03/05/2020,AL,0,0,0,0
03/06/2020,AL,0,0,0,0
03/07/2020,AL,0,0,0,0
03/08/2020,AL,0,0,0,0
03/09/2020,AL,0,0,0,0
03/10/2020,AL,0,0,0,0
03/11/2020,AL,0,0,0,0
03/12/2020,AL,0,0,0,0
03/13/2020,AL,1,0,0,0
03/14/2020,AL,0,0,0,0
03/15/2020,AL,21,0,0,0
03/16/2020,AL,7,0,0,0
03/17/2020,AL,10,0,0,0
03/18/2020,AL,12,0,0,0
03/19/2020,AL,27,0,0,0
03/20/2020,AL,28,0,0,0
03/21/2020,AL,25,0,0,0
03/22/2020,AL,26,0,0,0
03/23/2020,AL,39,0,0,0
03/24/2020,AL,46,0,0,0
03/25/2020,AL,144,0,0,0
03/26/2020,AL,145,0,1,0
03/27/2020,AL,108,0,2,0
03/28/2020,AL,81,0,0,0
03/29/2020,AL,110,0,1,0
03/30/2020,AL,117,0,2,0
03/31/2020,AL,52,0,7,0
04/01/2020,AL,107,0,4,0
04/02/2020,AL,164,0,0,0
04/03/2020,AL,265,0,4,0
04/04/2020,AL,98,0,5,0
04/05/2020,AL,208,0,5,0
04/06/2020,AL,165,0,1,0
04/07/2020,AL,191,0,7,0
04/08/2020,AL,302,0,9,0
04/09/2020,AL,339,0,0,0
04/10/2020,AL,170,0,10,0
04/11/2020,AL,254,0,2,0
04/12/2020,AL,321,0,1,0
04/13/2020,AL,220,0,1,0
04/14/2020,AL,150,0,11,0
04/15/2020,AL,288,0,2,0
04/16/2020,AL,163,0,7,0
04/17/2020,AL,168,0,14,0
04/18/2020,AL,151,0,17,0
04/19/2020,AL,223,0,52,0
04/20/2020,AL,478,233,-18,1
04/21/2020,AL,244,9,33,1
04/22/2020,AL,163,-1,7,1
04/23/2020,AL,240,2,11,1
04/24/2020,AL,-45,-243,11,0
04/25/2020,AL,187,0,4,0
04/26/2020,AL,414,207,7,1
04/27/2020,AL,-88,-207,8,0
04/28/2020,AL,408,203,15,1
04/29/2020,AL,158,4,17,1
04/30/2020,AL,201,2,20,1
05/01/2020,AL,-12,-209,9,0
05/02/2020,AL,317,0,-1,0
05/03/2020,AL,277,0,2,0
05/04/2020,AL,424,217,10,1
05/05/2020,AL,367,-3,23,1
05/06/2020,AL,12,-214,20,0
05/07/2020,AL,552,226,27,1
05/08/2020,AL,396,-2,16,1
05/09/2020,AL,284,1,8,1
05/10/2020,AL,222,-1,0,1
05/11/2020,AL,268,12,30,1
05/12/2020,AL,252,-1,9,1
05/13/2020,AL,271,-5,18,1
05/14/2020,AL,402,0,24,1
05/15/2020,AL,304,23,9,1
05/16/2020,AL,339,-3,3,2
05/17/2020,AL,-210,-250,1,0
05/18/2020,AL,816,250,8,2
05/19/2020,AL,-211,-250,8,0
05/20/2020,AL,924,262,20,2
05/21/2020,AL,347,4,10,2
05/22/2020,AL,294,-1,9,2
05/23/2020,AL,447,0,8,2
05/24/2020,AL,353,-3,3,2
05/25/2020,AL,516,0,14,2
05/26/2020,AL,548,5,11,2
05/27/2020,AL,457,7,5,2
05/28/2020,AL,467,9,10,2
05/29/2020,AL,593,8,19,2
05/30/2020,AL,327,-1,7,2
05/31/2020,AL,596,-1,12,2
06/01/2020,AL,193,-1,14,2
06/02/2020,AL,333,9,7,2
06/03/2020,AL,80,0,0,2
06/04/2020,AL,231,9,0,2
06/05/2020,AL,314,8,21,2
06/06/2020,AL,658,20,14,2
06/07/2020,AL,446,0,4,4
06/08/2020,AL,930,17,36,3
06/09/2020,AL,-8,0,1,4
06/10/2020,AL,578,12,15,5
06/11/2020,AL,845,8,11,5
06/12/2020,AL,865,6,14,5
06/13/2020,AL,1658,3,5,5
06/14/2020,AL,919,0,2,5
06/15/2020,AL,426,6,5,5
06/16/2020,AL,199,2,4,6
06/17/2020,AL,415,10,7,5
06/18/2020,AL,887,12,18,7
06/19/2020,AL,803,9,13,10
06/20/2020,AL,532,4,15,10
06/21/2020,AL,472,0,1,10
06/22/2020,AL,456,0,4,10
06/23/2020,AL,757,8,27,10
06/24/2020,AL,852,10,20,10
06/25/2020,AL,1146,13,5,14
06/26/2020,AL,988,13,15,19
06/27/2020,AL,885,12,13,20
06/28/2020,AL,1245,15,1,21
06/29/2020,AL,853,0,7,21
06/30/2020,AL,861,16,16,21
07/01/2020,AL,917,11,22,22
07/02/2020,AL,1130,-14,16,24
07/03/2020,AL,1754,-4,21,23
07/04/2020,AL,997,0,1,23
07/05/2020,AL,2047,1,2,23
07/06/2020,AL,0,0,0,23
07/07/2020,AL,912,18,23,25
07/08/2020,AL,1170,16,25,25
07/09/2020,AL,2214,48,10,25
07/10/2020,AL,1341,31,36,25
07/11/2020,AL,1401,36,11,28
07/12/2020,AL,1640,26,7,28
07/13/2020,AL,2003,99,3,28
07/14/2020,AL,1718,37,42,28
07/15/2020,AL,1805,28,45,28
07/16/2020,AL,2030,88,19,29
07/17/2020,AL,2010,50,33,30
07/18/2020,AL,2081,73,23,33
07/19/2020,AL,1777,92,1,33
07/20/2020,AL,1939,35,5,31
07/21/2020,AL,1476,103,15,33
07/22/2020,AL,1460,117,56,35
07/23/2020,AL,2458,116,36,37
07/24/2020,AL,1792,129,40,38
07/25/2020,AL,1994,170,17,43
07/26/2020,AL,1164,127,17,45
07/27/2020,AL,1976,52,19,42
07/28/2020,AL,1260,71,1,42
07/29/2020,AL,1252,144,45,49
07/30/2020,AL,2124,67,29,46
07/31/2020,AL,1961,181,14,48
08/01/2020,AL,1482,111,22,50
08/02/2020,AL,2095,64,24,51
08/03/2020,AL,1217,101,6,53
08/04/2020,AL,1186,95,35,52
08/05/2020,AL,972,73,30,52
08/06/2020,AL,1773,288,16,60
08/07/2020,AL,1892,325,17,55
08/08/2020,AL,1869,84,20,55
08/09/2020,AL,981,0,17,61
08/10/2020,AL,1686,31,29,64
08/11/2020,AL,831,295,50,66
08/12/2020,AL,935,60,35,68
08/13/2020,AL,771,76,8,69
08/14/2020,AL,752,52,3,68
08/15/2020,AL,1271,110,3,68
08/16/2020,AL,853,131,2,68
08/17/2020,AL,571,55,27,70
08/18/2020,AL,1357,137,11,69
08/19/2020,AL,1117,148,8,68
08/20/2020,AL,971,272,30,69
08/21/2020,AL,1183,0,22,69
08/22/2020,AL,900,0,15,69
08/23/2020,AL,1460,932,6,73
08/24/2020,AL,718,43,7,74
08/25/2020,AL,530,345,6,68
08/26/2020,AL,2014,842,15,80
08/27/2020,AL,1769,1101,31,86
08/28/2020,AL,1162,233,31,90
08/29/2020,AL,1704,143,45,93
08/30/2020,AL,1346,174,10,95
08/31/2020,AL,823,127,20,99
09/01/2020,AL,1558,576,18,98
09/02/2020,AL,623,537,17,103
09/03/2020,AL,1046,665,16,113
09/04/2020,AL,1108,420,33,122
09/05/2020,AL,1410,372,9,124
09/06/2020,AL,511,23,1,124
09/07/2020,AL,1290,226,-9,114
09/08/2020,AL,2,2,10,124
09/09/2020,AL,811,110,8,124
09/10/2020,AL,1148,461,16,125
09/11/2020,AL,1138,308,32,129
09/12/2020,AL,943,217,17,133
09/13/2020,AL,1109,137,1,133
09/14/2020,AL,704,200,4,134
09/15/2020,AL,701,187,32,134
09/16/2020,AL,927,217,5,135
09/17/2020,AL,670,96,9,137
09/18/2020,AL,1106,385,27,144
09/19/2020,AL,1301,145,9,147
09/20/2020,AL,798,121,0,147
09/21/2020,AL,818,64,2,147
09/22/2020,AL,804,221,18,153
09/23/2020,AL,569,105,31,153
09/24/2020,AL,1053,72,-8,131
09/25/2020,AL,2452,1654,11,134
09/26/2020,AL,933,280,10,137
09/27/2020,AL,730,60,0,137
09/28/2020,AL,662,161,0,137
09/29/2020,AL,571,77,16,139
09/30/2020,AL,1147,132,23,141
10/01/2020,AL,1043,445,8,143
10/02/2020,AL,954,127,2,141
10/03/2020,AL,1682,945,8,142
10/04/2020,AL,789,70,0,142
10/05/2020,AL,544,67,1,142
10/06/2020,AL,764,132,21,144
10/07/2020,AL,941,203,21,147
10/08/2020,AL,557,185,36,153
10/09/2020,AL,1490,254,16,157
10/10/2020,AL,1061,60,11,156
10/11/2020,AL,816,127,0,156
10/12/2020,AL,734,101,1,156
10/13/2020,AL,1117,257,0,156
10/14/2020,AL,784,122,41,157
10/15/2020,AL,1185,271,50,166
10/16/2020,AL,1212,147,30,168
10/17/2020,AL,1288,316,2,168
10/18/2020,AL,964,133,0,168
10/19/2020,AL,859,114,1,168
10/20/2020,AL,1043,299,16,172
10/21/2020,AL,1146,267,23,178
10/22/2020,AL,1390,343,15,183
10/23/2020,AL,3852,2879,16,185
10/24/2020,AL,2360,1329,7,186
10/25/2020,AL,1079,144,0,186
10/26/2020,AL,967,147,0,186
10/27/2020,AL,1115,377,26,193
10/28/2020,AL,1269,328,19,198
10/29/2020,AL,1443,286,3,196
10/30/2020,AL,1347,164,18,197
10/31/2020,AL,1789,214,35,206
11/01/2020,AL,1700,756,6,206
01/22/2020,VA,0,0,0,0
01/23/2020,VA,0,0,0,0
01/24/2020,VA,0,0,0,0
01/25/2020,VA,0,0,0,0
01/26/2020,VA,0,0,0,0
01/27/2020,VA,0,0,0,0
01/28/2020,VA,0,0,0,0
01/29/2020,VA,0,0,0,0
01/30/2020,VA,0,0,0,0
01/31/2020,VA,0,0,0,0
02/01/2020,VA,0,0,0,0
02/02/2020,VA,0,0,0,0
02/03/2020,VA,0,0,0,0
02/04/2020,VA,0,0,0,0
02/05/2020,VA,0,0,0,0
02/06/2020,VA,0,0,0,0
02/07/2020,VA,0,0,0,0
02/08/2020,VA,0,0,0,0
02/09/2020,VA,0,0,0,0
02/10/2020,VA,0,0,0,0
02/11/2020,VA,0,0,0,0
02/12/2020,VA,0,0,0,0
02/13/2020,VA,0,0,0,0
02/14/2020,VA,0,0,0,0
02/15/2020,VA,0,0,0,0
02/16/2020,VA,0,0,0,0
02/17/2020,VA,0,0,0,0
02/18/2020,VA,0,0,0,0
02/19/2020,VA,0,0,0,0
02/20/2020,VA,0,0,0,0
02/21/2020,VA,0,0,0,0
02/22/2020,VA,0,0,0,0
02/23/2020,VA,0,0,0,0
02/24/2020,VA,0,0,0,0
02/25/2020,VA,0,0,0,0
02/26/2020,VA,0,0,0,0
02/27/2020,VA,0,0,0,0
02/28/2020,VA,0,0,0,0
02/29/2020,VA,0,0,0,0
03/01/2020,VA,0,0,0,0
03/02/2020,VA,0,0,0,0
03/03/2020,VA,0,0,0,0
03/04/2020,VA,0,0,0,0
03/05/2020,VA,0,0,0,0
03/06/2020,VA,0,0,0,0
03/07/2020,VA,0,0,0,0
03/08/2020,VA,2,0,0,0
03/09/2020,VA,3,0,0,0
03/10/2020,VA,3,0,0,0
03/11/2020,VA,7,0,0,0
03/12/2020,VA,14,0,0,0
03/13/2020,VA,0,0,0,0
03/14/2020,VA,0,0,0,0
03/15/2020,VA,22,0,1,0
03/16/2020,VA,16,0,1,0
03/17/2020,VA,1,0,0,0
03/18/2020,VA,26,0,0,0
03/19/2020,VA,20,0,0,0
03/20/2020,VA,0,0,0,0
03/21/2020,VA,38,0,0,0
03/22/2020,VA,102,0,4,0
03/23/2020,VA,36,0,0,0
03/24/2020,VA,101,0,3,0
03/25/2020,VA,69,0,4,0
03/26/2020,VA,144,0,1,0
03/27/2020,VA,0,0,0,0
03/28/2020,VA,135,0,3,0
03/29/2020,VA,281,0,8,0
03/30/2020,VA,0,0,2,0
03/31/2020,VA,464,0,7,0
04/01/2020,VA,222,0,7,0
04/02/2020,VA,306,0,5,0
04/03/2020,VA,0,0,0,0
04/04/2020,VA,395,0,6,0
04/05/2020,VA,471,0,2,0
04/06/2020,VA,455,0,9,0
04/07/2020,VA,312,0,12,0
04/08/2020,VA,397,0,34,0
04/09/2020,VA,467,0,12,0
04/10/2020,VA,0,0,0,0
04/11/2020,VA,568,0,9,0
04/12/2020,VA,670,0,19,0
04/13/2020,VA,424,0,5,0
04/14/2020,VA,329,0,41,0
04/15/2020,VA,389,0,13,0
04/16/2020,VA,602,85,23,0
04/17/2020,VA,562,0,0,0
04/18/2020,VA,0,0,27,0
04/19/2020,VA,937,137,42,3
04/20/2020,VA,640,42,24,3
04/21/2020,VA,0,0,0,3
04/22/2020,VA,1368,192,48,2
04/23/2020,VA,596,54,38,3
04/24/2020,VA,772,39,26,4
04/25/2020,VA,0,0,0,4
04/26/2020,VA,1169,35,22,4
04/27/2020,VA,804,46,34,5
04/28/2020,VA,622,88,30,9
04/29/2020,VA,885,33,30,9
04/30/2020,VA,1055,126,29,9
05/01/2020,VA,0,0,0,9
05/02/2020,VA,830,-40,35,9
05/03/2020,VA,1761,100,68,22
05/04/2020,VA,0,0,0,22
05/05/2020,VA,764,47,29,23
05/06/2020,VA,0,0,0,23
05/07/2020,VA,2086,169,99,25
05/08/2020,VA,0,0,0,25
05/09/2020,VA,854,42,15,26
05/10/2020,VA,1874,71,23,27
05/11/2020,VA,730,18,41,27
05/12/2020,VA,946,116,36,28
05/13/2020,VA,1067,29,28,28
05/14/2020,VA,859,35,22,33
05/15/2020,VA,1011,71,25,34
05/16/2020,VA,705,37,7,34
05/17/2020,VA,752,62,5,34
05/18/2020,VA,1005,57,27,34
05/19/2020,VA,763,55,33,34
05/20/2020,VA,1229,48,25,35
05/21/2020,VA,813,33,37,36
05/22/2020,VA,799,45,23,36
05/23/2020,VA,495,6,12,36
05/24/2020,VA,1483,44,37,50
05/25/2020,VA,1615,65,28,61
05/26/2020,VA,907,71,45,79
05/27/2020,VA,1152,35,57,102
05/28/2020,VA,1132,48,20,100
05/29/2020,VA,1078,26,12,101
05/30/2020,VA,996,26,5,101
05/31/2020,VA,791,43,17,110
06/01/2020,VA,841,19,15,107
06/02/2020,VA,666,20,21,106
06/03/2020,VA,951,46,17,107
06/04/2020,VA,676,15,8,103
06/05/2020,VA,865,23,7,103
06/06/2020,VA,1284,58,12,103
06/07/2020,VA,570,40,5,104
06/08/2020,VA,487,4,19,105
06/09/2020,VA,439,16,18,106
06/10/2020,VA,470,-20,6,107
06/11/2020,VA,564,-14,14,108
06/12/2020,VA,658,12,7,106
06/13/2020,VA,637,33,5,108
06/14/2020,VA,380,23,6,108
06/15/2020,VA,445,-12,18,105
06/16/2020,VA,444,43,13,105
06/17/2020,VA,463,12,3,104
06/18/2020,VA,555,12,16,103
06/19/2020,VA,650,9,5,103
06/20/2020,VA,551,0,4,103
06/21/2020,VA,471,26,9,103
06/22/2020,VA,529,26,25,103
06/23/2020,VA,520,16,16,102
06/24/2020,VA,432,4,14,103
06/25/2020,VA,624,31,25,104
06/26/2020,VA,677,43,24,104
06/27/2020,VA,489,29,8,104
06/28/2020,VA,453,2,8,105
06/29/2020,VA,598,-4,23,105
06/30/2020,VA,0,0,0,105
07/01/2020,VA,416,12,23,105
07/02/2020,VA,532,21,30,104
07/03/2020,VA,658,7,29,104
07/04/2020,VA,1355,64,8,107
07/05/2020,VA,354,-4,0,106
07/06/2020,VA,638,27,28,106
07/07/2020,VA,635,2,24,106
07/08/2020,VA,613,5,32,105
07/09/2020,VA,943,39,21,105
07/10/2020,VA,851,-17,4,105
07/11/2020,VA,888,21,4,107
07/12/2020,VA,972,-12,2,107
07/13/2020,VA,801,5,9,107
07/14/2020,VA,1084,25,15,110
07/15/2020,VA,904,3,15,104
07/16/2020,VA,1002,56,6,104
07/17/2020,VA,940,36,12,104
07/18/2020,VA,1057,-13,2,104
07/19/2020,VA,945,20,4,104
07/20/2020,VA,996,-16,17,103
07/21/2020,VA,1022,69,3,103
07/22/2020,VA,844,42,3,103
07/23/2020,VA,1127,56,13,103
07/24/2020,VA,1245,18,8,103
07/25/2020,VA,958,45,3,103
07/26/2020,VA,1505,27,4,104
07/27/2020,VA,922,61,13,104
07/28/2020,VA,999,31,30,105
07/29/2020,VA,911,65,16,106
07/30/2020,VA,984,29,33,107
07/31/2020,VA,913,47,41,110
08/01/2020,VA,981,24,3,110
08/02/2020,VA,1324,46,0,110
08/03/2020,VA,1145,19,26,110
08/04/2020,VA,798,53,30,110
08/05/2020,VA,818,47,25,108
08/06/2020,VA,2015,118,18,109
08/07/2020,VA,1307,122,5,111
08/08/2020,VA,897,56,4,112
08/09/2020,VA,664,23,1,112
08/10/2020,VA,996,91,17,112
08/11/2020,VA,775,114,8,114
08/12/2020,VA,1102,47,12,115
08/13/2020,VA,1215,41,6,115
08/14/2020,VA,915,67,11,116
08/15/2020,VA,938,86,1,115
08/16/2020,VA,730,17,3,117
08/17/2020,VA,862,68,12,118
08/18/2020,VA,736,71,13,117
08/19/2020,VA,863,49,17,117
08/20/2020,VA,978,90,9,117
08/21/2020,VA,1212,121,7,119
08/22/2020,VA,0,0,0,119
08/23/2020,VA,1558,59,28,119
08/24/2020,VA,1006,93,24,124
08/25/2020,VA,822,65,20,133
08/26/2020,VA,1121,74,12,133
08/27/2020,VA,1013,51,23,133
08/28/2020,VA,1217,40,18,133
08/29/2020,VA,938,47,1,133
08/30/2020,VA,847,27,11,133
08/31/2020,VA,1021,61,32,133
09/01/2020,VA,927,80,29,133
09/02/2020,VA,1126,77,11,133
09/03/2020,VA,1111,42,10,133
09/04/2020,VA,948,16,15,133
09/05/2020,VA,1199,73,1,133
09/06/2020,VA,645,43,6,133
09/07/2020,VA,836,44,2,133
09/08/2020,VA,882,105,11,133
09/09/2020,VA,1240,105,11,133
09/10/2020,VA,1115,31,3,133
09/11/2020,VA,1296,153,11,133
09/12/2020,VA,874,52,2,133
09/13/2020,VA,757,29,19,136
09/14/2020,VA,943,84,96,148
09/15/2020,VA,845,141,45,173
09/16/2020,VA,1101,104,36,186
09/17/2020,VA,1242,112,29,194
09/18/2020,VA,953,77,41,203
09/19/2020,VA,857,100,25,204
09/20/2020,VA,626,48,6,205
09/21/2020,VA,872,72,39,207
09/22/2020,VA,580,55,29,207
09/23/2020,VA,902,80,24,206
09/24/2020,VA,941,106,23,206
09/25/2020,VA,975,85,8,207
09/26/2020,VA,736,175,15,208
09/27/2020,VA,449,39,13,210
09/28/2020,VA,923,106,15,211
09/29/2020,VA,756,102,21,213
09/30/2020,VA,449,74,20,213
10/01/2020,VA,966,106,22,213
10/02/2020,VA,1116,43,20,213
10/03/2020,VA,1067,107,3,213
10/04/2020,VA,687,131,3,213
10/05/2020,VA,625,77,15,214
10/06/2020,VA,509,34,12,215
10/07/2020,VA,1844,349,25,231
10/08/2020,VA,1114,143,16,234
10/09/2020,VA,1256,251,10,238
10/10/2020,VA,811,113,4,238
10/11/2020,VA,854,164,3,239
10/12/2020,VA,1235,199,11,240
10/13/2020,VA,805,123,9,240
10/14/2020,VA,1331,253,7,239
10/15/2020,VA,1183,174,20,247
10/16/2020,VA,1114,172,14,247
10/17/2020,VA,900,130,11,247
10/18/2020,VA,690,89,24,248
10/19/2020,VA,926,152,28,249
10/20/2020,VA,1018,233,30,249
10/21/2020,VA,1332,270,9,250
10/22/2020,VA,1180,236,15,246
10/23/2020,VA,1088,249,39,250
10/24/2020,VA,999,174,1,250
10/25/2020,VA,904,145,2,250
10/26/2020,VA,1134,222,19,250
10/27/2020,VA,1345,376,16,252
10/28/2020,VA,1429,353,20,252
10/29/2020,VA,1456,289,7,252
10/30/2020,VA,1552,399,11,256
10/31/2020,VA,1202,230,1,256
11/01/2020,VA,1026,189,3,256
01/22/2020,MI,0,0,0,0
01/23/2020,MI,0,0,0,0
01/24/2020,MI,0,0,0,0
01/25/2020,MI,0,0,0,0
01/26/2020,MI,0,0,0,0
01/27/2020,MI,0,0,0,0
01/28/2020,MI,0,0,0,0
01/29/2020,MI,0,0,0,0
01/30/2020,MI,0,0,0,0
01/31/2020,MI,0,0,0,0
02/01/2020,MI,0,0,0,0
02/02/2020,MI,0,0,0,0
02/03/2020,MI,0,0,0,0
02/04/2020,MI,0,0,0,0
02/05/2020,MI,0,0,0,0
02/06/2020,MI,0,0,0,0
02/07/2020,MI,0,0,0,0
02/08/2020,MI,0,0,0,0
02/09/2020,MI,0,0,0,0
02/10/2020,MI,0,0,0,0
02/11/2020,MI,0,0,0,0
02/12/2020,MI,0,0,0,0
02/13/2020,MI,0,0,0,0
02/14/2020,MI,0,0,0,0
02/15/2020,MI,0,0,0,0
02/16/2020,MI,0,0,0,0
02/17/2020,MI,0,0,0,0
02/18/2020,MI,0,0,0,0
02/19/2020,MI,0,0,0,0
02/20/2020,MI,0,0,0,0
02/21/2020,MI,0,0,0,0
02/22/2020,MI,0,0,0,0
02/23/2020,MI,0,0,0,0
02/24/2020,MI,0,0,0,0
02/25/2020,MI,0,0,0,0
02/26/2020,MI,0,0,0,0
02/27/2020,MI,0,0,0,0
02/28/2020,MI,0,0,0,0
02/29/2020,MI,0,0,0,0
03/01/2020,MI,0,0,0,0
03/02/2020,MI,0,0,0,0
03/03/2020,MI,0,0,0,0
03/04/2020,MI,0,0,0,0
03/05/2020,MI,0,0,0,0
03/06/2020,MI,0,0,0,0
03/07/2020,MI,0,0,0,0
03/08/2020,MI,0,0,0,0
03/09/2020,MI,0,0,0,0
03/10/2020,MI,2,0,0,0
03/11/2020,MI,0,0,0,0
03/12/2020,MI,1,0,0,0
03/13/2020,MI,10,0,0,0
03/14/2020,MI,12,0,0,0
03/15/2020,MI,28,0,0,0
03/16/2020,MI,1,0,0,0
03/17/2020,MI,11,0,0,0
03/18/2020,MI,15,0,1,0
03/19/2020,MI,254,0,0,0
03/20/2020,MI,215,0,2,0
03/21/2020,MI,238,0,2,0
03/22/2020,MI,248,0,3,0
03/23/2020,MI,293,0,7,0
03/24/2020,MI,463,0,9,0
03/25/2020,MI,503,0,19,0
03/26/2020,MI,562,0,17,0
03/27/2020,MI,801,0,32,0
03/28/2020,MI,993,0,19,0
03/29/2020,MI,836,0,21,0
03/30/2020,MI,1012,0,52,0
03/31/2020,MI,1117,0,75,0
04/01/2020,MI,1719,0,78,0
04/02/2020,MI,1457,0,80,0
04/03/2020,MI,1879,0,61,0
04/04/2020,MI,1555,0,62,0
04/05/2020,MI,1493,0,77,0
04/06/2020,MI,1503,0,110,0
04/07/2020,MI,1749,0,118,0
04/08/2020,MI,1376,0,114,0
04/09/2020,MI,1158,0,117,0
04/10/2020,MI,1058,0,202,0
04/11/2020,MI,1291,0,113,0
04/12/2020,MI,785,0,96,0
04/13/2020,MI,997,0,115,0
04/14/2020,MI,1366,0,166,0
04/15/2020,MI,1058,0,153,0
04/16/2020,MI,1204,0,172,0
04/17/2020,MI,689,0,133,0
04/18/2020,MI,765,0,81,0
04/19/2020,MI,707,0,84,0
04/20/2020,MI,576,0,77,0
04/21/2020,MI,967,0,232,0
04/22/2020,MI,999,0,113,0
04/23/2020,MI,1325,0,164,0
04/24/2020,MI,1336,0,107,0
04/25/2020,MI,557,0,189,0
04/26/2020,MI,594,0,42,0
04/27/2020,MI,432,0,92,0
04/28/2020,MI,1052,0,160,0
04/29/2020,MI,1137,0,103,0
04/30/2020,MI,980,0,119,0
05/01/2020,MI,977,0,77,0
05/02/2020,MI,851,0,154,0
05/03/2020,MI,547,0,29,0
05/04/2020,MI,196,0,86,0
05/05/2020,MI,447,0,44,0
05/06/2020,MI,657,0,71,0
05/07/2020,MI,592,0,93,0
05/08/2020,MI,680,0,50,0
05/09/2020,MI,430,0,133,0
05/10/2020,MI,382,0,25,0
05/11/2020,MI,414,0,33,0
05/12/2020,MI,469,0,90,0
05/13/2020,MI,370,0,40,0
05/14/2020,MI,1191,0,73,0
05/15/2020,MI,497,0,38,0
05/16/2020,MI,425,0,55,0
05/17/2020,MI,638,0,11,0
05/18/2020,MI,773,0,24,0
05/19/2020,MI,435,0,102,0
05/20/2020,MI,659,0,43,0
05/21/2020,MI,501,0,69,0
05/22/2020,MI,403,0,29,0
05/23/2020,MI,452,0,65,0
05/24/2020,MI,314,0,5,0
05/25/2020,MI,202,0,12,0
05/26/2020,MI,223,0,26,0
05/27/2020,MI,504,0,68,0
05/28/2020,MI,406,0,38,0
05/29/2020,MI,607,0,34,0
05/30/2020,MI,263,0,57,0
05/31/2020,MI,513,0,28,0
06/01/2020,MI,135,0,25,0
06/02/2020,MI,199,0,37,0
06/03/2020,MI,304,0,17,0
06/04/2020,MI,206,0,15,0
06/05/2020,MI,5298,5014,270,239
06/06/2020,MI,444,220,36,239
06/07/2020,MI,430,309,4,239
06/08/2020,MI,288,159,17,239
06/09/2020,MI,297,189,31,245
06/10/2020,MI,184,13,12,244
06/11/2020,MI,267,49,30,247
06/12/2020,MI,223,98,5,245
06/13/2020,MI,164,-16,23,245
06/14/2020,MI,218,29,3,245
06/15/2020,MI,31,-43,1,245
06/16/2020,MI,184,59,17,244
06/17/2020,MI,228,24,2,244
06/18/2020,MI,301,76,25,243
06/19/2020,MI,299,88,6,244
06/20/2020,MI,448,193,20,244
06/21/2020,MI,166,20,3,244
06/22/2020,MI,246,67,7,244
06/23/2020,MI,240,19,12,245
06/24/2020,MI,358,35,5,246
06/25/2020,MI,434,81,19,247
06/26/2020,MI,340,-49,1,246
06/27/2020,MI,350,36,19,246
06/28/2020,MI,267,15,4,246
06/29/2020,MI,277,41,4,246
06/30/2020,MI,505,132,32,246
07/01/2020,MI,361,99,5,247
07/02/2020,MI,589,46,14,246
07/03/2020,MI,0,0,0,246
07/04/2020,MI,903,45,6,246
07/05/2020,MI,360,17,0,246
07/06/2020,MI,328,31,3,246
07/07/2020,MI,631,177,30,246
07/08/2020,MI,651,41,11,247
07/09/2020,MI,512,66,9,247
07/10/2020,MI,622,10,14,246
07/11/2020,MI,685,32,28,246
07/12/2020,MI,406,16,1,246
07/13/2020,MI,422,38,7,246
07/14/2020,MI,666,82,5,245
07/15/2020,MI,1049,158,4,245
07/16/2020,MI,926,281,18,247
